t,x,y,z,intensity,jd,dt,id,seg_pos,track_pos,seg.D_msd,seg.D_msd_intercept,seg.D_msd_std_err,seg.D_msd_r,seg.mjd,seg.mjd_std_err,seg.mjd_n,seg.msd,seg.msd_std_err,seg.msd_n,seg.motion,seg.t_start,seg.lifetime,seg.id,seg.loc_count,seg.track_pos,track.noise,track.t_start,track.lifetime,track.id,track.loc_count,track.seg_count
1479,11693.66406,13188.70117,-143.6138916,471.3143005,0,0,772,0,0,0,0,0,0,0,0,0,0,0,0,none,1479,0,354,1,0,0,1479,0,353,1,1
1481,10753.9082,12791.94238,-67.06115723,553.6937866,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,none,1481,0,355,1,0,0,1481,0,354,1,1
1485,13004.55176,14016.09277,-227.6164551,756.1091919,17.91195457,1,774,0,0,0.0153363021,0.003428705162,1.410593221e-033,1,62.44473517,44.53278059,2,5882.513497,5561.675381,2,immobile,1485,2,356,3,0,0,1485,2,355,3,1
1486,13022.42969,14014.98926,-286.5810547,872.7797852,106.9775158,1,775,1,0,0.0153363021,0.003428705162,1.410593221e-033,1,62.44473517,44.53278059,2,5882.513497,5561.675381,2,immobile,1485,2,356,3,0,0,1485,2,355,3,1
1487,12929.8457,14068.58398,-242.4293213,771.8104858,0,0,776,2,0,0.0153363021,0.003428705162,1.410593221e-033,1,62.44473517,44.53278059,2,5882.513497,5561.675381,2,immobile,1485,2,356,3,0,0,1485,2,355,3,1
1491,13047.94922,14124.52344,-237.0158691,602.7368164,176.667632,1,777,0,0,0.1950715762,0,0,0,176.667632,0,1,31211.4522,0,1,diffusion,1491,1,357,2,0,0,1491,1,356,2,1
1492,12936.28125,13987.62305,-206.2099609,662.2178955,0,0,778,1,0,0.1950715762,0,0,0,176.667632,0,1,31211.4522,0,1,diffusion,1491,1,357,2,0,0,1491,1,356,2,1
1501,12725.79883,14020.03027,-519.1693115,1545.421265,253.5273232,1,779,0,0,0.02321615234,0.03019694724,0,1,156.5418398,96.98548338,2,33911.53161,30364.57201,2,diffusion,1501,2,358,3,0,0,1501,2,357,3,1
1502,12978.01758,13994.30469,-255.1176758,735.312439,59.55635647,1,780,1,0,0.02321615234,0.03019694724,0,1,156.5418398,96.98548338,2,33911.53161,30364.57201,2,diffusion,1501,2,358,3,0,0,1501,2,357,3,1
1503,12918.8291,14000.91406,-189.77771,720.8978882,0,0,781,2,0,0.02321615234,0.03019694724,0,1,156.5418398,96.98548338,2,33911.53161,30364.57201,2,diffusion,1501,2,358,3,0,0,1501,2,357,3,1
1506,13027.0918,14044.17871,-95.8223877,907.1635132,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,none,1506,0,359,1,0,0,1506,0,358,1,1
1507,13141.23926,14274.75195,953.8434448,3667.252441,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,none,1507,0,360,1,0,0,1507,0,359,1,1
1508,13019.41504,14123.97266,-170.7835693,800.2895508,231.9150056,1,784,0,0,-0.09207006941,0.0472196396,0,-1,168.854306,63.06069961,2,32488.4285,21296.14134,2,diffusion,1508,2,361,3,0,0,1508,2,360,3,1
1509,12709.95313,13954.77539,-696.0623779,2505.480713,544.3950012,1,785,0,0,1.852286984,0,0,0,544.3950012,0,1,296365.9174,0,1,diffusion,1509,1,551,2,0,0,1509,1,550,2,1
1509,12833.71875,14262.90234,-632.2176514,1839.033081,105.7936064,1,786,1,0,-0.09207006941,0.0472196396,0,-1,168.854306,63.06069961,2,32488.4285,21296.14134,2,diffusion,1508,2,361,3,0,0,1508,2,360,3,1
1510,12897.99316,14178.87207,-417.8902283,1165.72876,0,0,787,2,0,-0.09207006941,0.0472196396,0,-1,168.854306,63.06069961,2,32488.4285,21296.14134,2,diffusion,1508,2,361,3,0,0,1508,2,360,3,1
1510,12911.82617,14460.35742,-595.0441895,1751.038086,0,0,788,1,0,1.852286984,0,0,0,544.3950012,0,1,296365.9174,0,1,diffusion,1509,1,551,2,0,0,1509,1,550,2,1
1512,11774.10547,13474.23047,-34.37121582,464.1588745,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,none,1512,0,362,1,0,0,1512,0,361,1,1
1516,12819.7793,14280.62109,-216.5153809,593.5244141,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,none,1516,0,363,1,0,0,1516,0,362,1,1
1518,12938.35156,14563.26367,843.99823,1513.067993,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,none,1518,0,364,1,0,0,1518,0,363,1,1
1519,12281.60059,14410.84961,-60.23132324,452.605835,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,none,1519,0,365,1,0,0,1519,0,364,1,1
1523,12482.99316,14428.22363,-71.34411621,489.2775574,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,none,1523,0,366,1,0,0,1523,0,365,1,1
1527,12809.1543,14695.25977,843.241394,1533.783569,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,none,1527,0,367,1,0,0,1527,0,366,1,1
1528,11728.27734,13297.25586,53.14813232,474.1602783,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,none,1528,0,368,1,0,0,1528,0,367,1,1
1530,12906.12402,14034.16602,-181.1959229,774.6872559,58.84962518,1,796,0,0,0.0216454899,0,0,0,58.84962518,0,1,3463.278383,0,1,immobile,1530,1,369,2,0,0,1530,1,368,2,1
1531,12943.5625,13988.76074,-231.1590576,764.4795532,0,0,797,1,0,0.0216454899,0,0,0,58.84962518,0,1,3463.278383,0,1,immobile,1530,1,369,2,0,0,1530,1,368,2,1
1533,11939.82813,13683.34473,-430.1987305,918.9503174,0,0,798,0,0,0,0,0,0,0,0,0,0,0,0,none,1533,0,370,1,0,0,1533,0,369,1,1
1546,12920.89844,14430.79199,-91.90136719,534.7424927,0,0,799,0,0,0,0,0,0,0,0,0,0,0,0,none,1546,0,371,1,0,0,1546,0,370,1,1
1549,14795.20117,15114.39355,-233.5343018,494.4330444,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,none,1549,0,372,1,0,0,1549,0,371,1,1
1554,12778.4082,14243.83984,-150.6054688,525.1353149,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,none,1554,0,373,1,0,0,1554,0,372,1,1
1567,11797.36328,13363.69922,-51.42871094,567.265686,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,none,1567,0,374,1,0,0,1567,0,373,1,1
1568,12692.59961,14617.91016,-248.0231934,703.7963867,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,none,1568,0,375,1,0,0,1568,0,374,1,1
1570,12216.33887,14447.71582,-151.401001,442.8939514,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,none,1570,0,575,1,0,1,1570,0,574,1,1
1572,12547.98438,14532.59668,-128.3293457,641.975769,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,none,1572,0,376,1,0,0,1572,0,375,1,1
1584,12571.87695,14530.05762,-71.00183105,509.2096252,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,none,1584,0,377,1,0,0,1584,0,376,1,1
1585,11639.85352,13381.4834,45.07781982,443.099762,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,none,1585,0,576,1,0,1,1585,0,575,1,1
1586,12905.48242,14449.8125,53.90740967,512.3937378,361.5455888,1,808,0,0,0.8169700797,0,0,0,361.5455888,0,1,130715.2128,0,1,diffusion,1586,1,378,2,0,0,1586,1,377,2,1
1587,12614.3125,14235.4873,34.15856934,535.9786987,0,0,809,1,0,0.8169700797,0,0,0,361.5455888,0,1,130715.2128,0,1,diffusion,1586,1,378,2,0,0,1586,1,377,2,1
1596,12553.45801,14341.83203,163.826355,586.3101807,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,none,1596,0,379,1,0,0,1596,0,378,1,1
1637,12499.66016,14483.91504,-141.2633057,447.3789063,146.9872504,1,811,0,0,0.1350328237,0,0,0,146.9872504,0,1,21605.25179,0,1,diffusion,1637,1,380,2,0,0,1637,1,379,2,1
1638,12541.95898,14343.14551,-72.51098633,465.0536194,0,0,812,1,0,0.1350328237,0,0,0,146.9872504,0,1,21605.25179,0,1,diffusion,1637,1,380,2,0,0,1637,1,379,2,1
1653,12380.41602,13600.85352,-41.7076416,444.0839539,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,none,1653,0,577,1,0,1,1653,0,576,1,1
1657,12932.76172,14096.83691,-223.4929199,655.6728516,54.38198424,1,814,0,0,-0.01565720359,0.006824497736,1.763241526e-034,-1,64.87815874,10.49617451,2,4319.345161,1361.944952,2,immobile,1657,2,381,3,0,0,1657,2,380,3,1
1658,12902.19629,14051.85742,-182.4824219,981.7915039,75.37433325,1,815,1,0,-0.01565720359,0.006824497736,1.763241526e-034,-1,64.87815874,10.49617451,2,4319.345161,1361.944952,2,immobile,1657,2,381,3,0,0,1657,2,380,3,1
1659,12972.00586,14080.28125,-264.4093018,850.670105,0,0,816,2,0,-0.01565720359,0.006824497736,1.763241526e-034,-1,64.87815874,10.49617451,2,4319.345161,1361.944952,2,immobile,1657,2,381,3,0,0,1657,2,380,3,1
1661,12928.84277,13993.36719,-6.198913574,813.1566772,18.55227701,1,817,0,0,0.002151168638,0,0,0,18.55227701,0,1,344.1869822,0,1,immobile,1661,1,382,2,0,0,1661,1,381,2,1
1662,12930.1123,13974.8584,56.58465576,613.5510864,0,0,818,1,0,0.002151168638,0,0,0,18.55227701,0,1,344.1869822,0,1,immobile,1661,1,382,2,0,0,1661,1,381,2,1
1663,11830.41895,13470.20117,-97.53137207,431.7747192,0,0,819,0,0,0,0,0,0,0,0,0,0,0,0,none,1663,0,383,1,0,0,1663,0,382,1,1
1664,12915.42188,14021.65527,-84.21630859,696.9199219,10.61679119,1,820,0,0,0.0718664643,0.001083440243,5.642372884e-033,1,84.44661772,73.82982653,2,12582.07453,12469.35827,2,diffusion,1664,2,384,3,0,0,1664,2,383,3,1
1665,12923.38867,14028.67285,93.4263916,850.9337769,158.2764443,1,821,1,0,0.0718664643,0.001083440243,5.642372884e-033,1,84.44661772,73.82982653,2,12582.07453,12469.35827,2,diffusion,1664,2,384,3,0,0,1664,2,383,3,1
1666,12786.06641,14107.375,-349.9034424,1073.925903,0,0,822,2,0,0.0718664643,0.001083440243,5.642372884e-033,1,84.44661772,73.82982653,2,12582.07453,12469.35827,2,diffusion,1664,2,384,3,0,0,1664,2,383,3,1
1668,12917.27734,13976.58789,-156.3052979,947.175293,76.5650434,1,823,0,0,-0.0003814505278,0.006120968442,2.973564895e-005,-0.04940306354,73.84286761,11.59784189,10,6663.358526,1652.844052,10,immobile,1668,10,385,11,0,0,1668,10,384,11,1
1669,12953.13672,14044.23633,-89.42858887,572.3924561,65.97652216,1,824,1,0,-0.0003814505278,0.006120968442,2.973564895e-005,-0.04940306354,73.84286761,11.59784189,10,6663.358526,1652.844052,10,immobile,1668,10,385,11,0,0,1668,10,384,11,1
1670,12893.48145,14016.05566,225.6188507,661.2990112,55.75977484,1,825,2,0,-0.0003814505278,0.006120968442,2.973564895e-005,-0.04940306354,73.84286761,11.59784189,10,6663.358526,1652.844052,10,immobile,1668,10,385,11,0,0,1668,10,384,11,1
1671,12919.5957,14065.32227,-93.93066406,590.7852783,82.89544647,1,826,3,0,-0.0003814505278,0.006120968442,2.973564895e-005,-0.04940306354,73.84286761,11.59784189,10,6663.358526,1652.844052,10,immobile,1668,10,385,11,0,0,1668,10,384,11,1
1672,12857.99316,14009.85352,-242.390625,1064.535767,35.69338209,1,827,4,0,-0.0003814505278,0.006120968442,2.973564895e-005,-0.04940306354,73.84286761,11.59784189,10,6663.358526,1652.844052,10,immobile,1668,10,385,11,0,0,1668,10,384,11,1
1673,12888.66699,13991.60156,-95.35668945,678.9645996,4.9408722,1,828,5,0,-0.0003814505278,0.006120968442,2.973564895e-005,-0.04940306354,73.84286761,11.59784189,10,6663.358526,1652.844052,10,immobile,1668,10,385,11,0,0,1668,10,384,11,1
1674,12885.61523,13987.71582,-75.21252441,697.7322998,72.22153837,1,829,6,0,-0.0003814505278,0.006120968442,2.973564895e-005,-0.04940306354,73.84286761,11.59784189,10,6663.358526,1652.844052,10,immobile,1668,10,385,11,0,0,1668,10,384,11,1
1675,12921.48438,14050.40039,-65.91223145,929.4168701,125.8736004,1,830,7,0,-0.0003814505278,0.006120968442,2.973564895e-005,-0.04940306354,73.84286761,11.59784189,10,6663.358526,1652.844052,10,immobile,1668,10,385,11,0,0,1668,10,384,11,1
1676,12967.55957,13933.2627,60.13555908,593.3640137,119.4359508,1,831,8,0,-0.0003814505278,0.006120968442,2.973564895e-005,-0.04940306354,73.84286761,11.59784189,10,6663.358526,1652.844052,10,immobile,1668,10,385,11,0,0,1668,10,384,11,1
1677,12876.36621,14010.39063,-13.71588135,544.0159302,99.06654538,1,832,9,0,-0.0003814505278,0.006120968442,2.973564895e-005,-0.04940306354,73.84286761,11.59784189,10,6663.358526,1652.844052,10,immobile,1668,10,385,11,0,0,1668,10,384,11,1
1678,12886.24023,13911.81738,-289.5855713,938.0627441,0,0,833,10,0,-0.0003814505278,0.006120968442,2.973564895e-005,-0.04940306354,73.84286761,11.59784189,10,6663.358526,1652.844052,10,immobile,1668,10,385,11,0,0,1668,10,384,11,1
1680,12931.39063,14036.35938,-177.484375,669.9302979,0,0,834,0,0,0,0,0,0,0,0,0,0,0,0,none,1680,0,386,1,0,0,1680,0,385,1,1
1682,11290.96094,10986.34961,877.6573486,2646.090088,125.5640483,1,835,0,0,0.4089859595,0.03466769738,0.00526001612,0.9809070983,215.4842944,82.91788679,7,87685.73685,67726.27258,7,diffusion,1682,7,387,8,0,0,1682,7,386,8,1
1682,11292.10547,10995.75586,889.7589111,2948.188232,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,none,1682,0,388,1,0,0,1682,0,387,1,1
1682,12886.39063,14086.1377,-177.9075928,795.2153931,33.23438952,1,837,0,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1683,11318.33887,10863.80664,220.7314911,1303.932495,702.05907,1,838,1,0,0.4089859595,0.03466769738,0.00526001612,0.9809070983,215.4842944,82.91788679,7,87685.73685,67726.27258,7,diffusion,1682,7,387,8,0,0,1682,7,386,8,1
1683,12853.67578,14080.28418,-354.1708984,1268.073608,41.75678936,1,839,1,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1684,11257.64551,11563.2373,197.8218994,695.6325073,126.615922,1,840,2,0,0.4089859595,0.03466769738,0.00526001612,0.9809070983,215.4842944,82.91788679,7,87685.73685,67726.27258,7,diffusion,1682,7,387,8,0,0,1682,7,386,8,1
1684,12875.77637,14115.71289,-345.0059814,1058.017822,182.0980665,1,841,2,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1685,11323.4082,11671.43555,247.1680145,1204.864624,100.6634759,1,842,3,0,0.4089859595,0.03466769738,0.00526001612,0.9809070983,215.4842944,82.91788679,7,87685.73685,67726.27258,7,diffusion,1682,7,387,8,0,0,1682,7,386,8,1
1685,11766.87402,13599.98926,-338.3206787,762.3901367,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,none,1685,0,390,1,0,0,1685,0,389,1,1
1685,12903.03125,13935.66602,-119.9851074,662.3701172,194.8336011,1,844,3,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1686,11423.08789,11657.39648,448.2061462,1373.498169,215.3440883,1,845,4,0,0.4089859595,0.03466769738,0.00526001612,0.9809070983,215.4842944,82.91788679,7,87685.73685,67726.27258,7,diffusion,1682,7,387,8,0,0,1682,7,386,8,1
1686,12820.81445,14112.30273,-418.0449219,1147.312256,166.9716734,1,846,4,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1687,11209.8418,11627.41016,372.791748,1455.265015,72.95809918,1,847,5,0,0.4089859595,0.03466769738,0.00526001612,0.9809070983,215.4842944,82.91788679,7,87685.73685,67726.27258,7,diffusion,1682,7,387,8,0,0,1682,7,386,8,1
1687,12925.86133,13982.51563,-67.41381836,783.4552612,226.6207627,1,848,5,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1688,11277.48047,11600.0625,165.7471924,1233.097168,165.1853574,1,849,6,0,0.4089859595,0.03466769738,0.00526001612,0.9809070983,215.4842944,82.91788679,7,87685.73685,67726.27258,7,diffusion,1682,7,387,8,0,0,1682,7,386,8,1
1688,12823.92676,14184.91699,-466.4515686,1131.254761,158.2798365,1,850,6,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1689,11279.66602,11434.8916,229.1062469,796.2510986,0,0,851,7,0,0.4089859595,0.03466769738,0.00526001612,0.9809070983,215.4842944,82.91788679,7,87685.73685,67726.27258,7,diffusion,1682,7,387,8,0,0,1682,7,386,8,1
1689,11806.01172,13340.625,26.54473877,489.4919128,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,none,1689,0,391,1,0,0,1689,0,390,1,1
1689,12814.83594,14026.89844,-178.2121582,1002.323853,85.80325328,1,853,7,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1689,12805.68457,14150.73047,-394.9338379,1557.763306,0,0,854,0,0,0,0,0,0,0,0,0,0,0,0,none,1689,0,553,1,0,0,1689,0,552,1,1
1690,12880.46484,13971.62598,-172.6196289,712.1372681,172.045149,1,855,8,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1691,12841.89941,14128.99609,-334.1800537,1035.561157,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,none,1691,0,392,1,0,0,1691,0,391,1,1
1691,12862.82715,14142.76465,-253.7626953,817.4772339,67.72723762,1,857,9,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1692,12832.66406,14082.125,-45.20275879,564.3102417,99.11559741,1,858,10,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1693,11369.1709,10757.30859,95.07843018,721.8430176,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,none,1693,0,393,1,0,0,1693,0,392,1,1
1693,12887.43555,14164.73242,-220.5045166,809.3240356,221.2075889,1,860,11,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1694,12920.30469,13945.98047,-28.48571777,708.4522095,321.9297258,1,861,12,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1695,11805.4375,13408.65332,-55.12805176,483.6959229,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,none,1695,0,394,1,0,0,1695,0,393,1,1
1695,12893.83691,14266.82031,-361.1003418,746.3735962,155.944461,1,863,13,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1696,12861.7627,14114.20996,-238.0335693,1049.63916,96.39307556,1,864,14,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1697,12900.26172,14025.83887,-117.1442871,535.6243286,77.0125854,1,865,15,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1698,11723.21191,13354.25,50.44665527,692.0553589,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,none,1698,0,395,1,0,0,1698,0,394,1,1
1698,12828.62109,14054.09766,-278.2469482,847.6276855,0,0,867,16,0,-0.01917653082,0.02775870929,7.385385487e-005,-0.7663088867,143.8108621,19.45479586,16,26358.90028,6572.280175,16,immobile,1682,16,389,17,0,0,1682,16,388,17,1
1699,12513.13965,14048.82227,-387.59021,1095.518799,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,none,1699,0,396,1,0,0,1699,0,395,1,1
1704,12098.05176,11037.88965,242.4458008,766.9021606,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,none,1704,0,397,1,0,0,1704,0,396,1,1
1704,12680.39453,8598.956055,44.6348877,450.5393982,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,none,1704,0,398,1,0,0,1704,0,397,1,1
1705,12688.2041,8722.640625,-235.0142822,573.8521729,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,none,1705,0,578,1,0,1,1705,0,577,1,1
1706,12330,10709.78516,586.6530762,1098.071655,0,0,872,0,0,0,0,0,0,0,0,0,0,0,0,none,1706,0,399,1,0,0,1706,0,398,1,1
1708,11699.32227,13348.49023,-28.3873291,505.6448975,58.78275626,1,873,0,0,0.02159632771,0,0,0,58.78275626,0,1,3455.412434,0,1,immobile,1708,1,400,2,0,0,1708,1,399,2,1
1708,12783.57422,8530.867188,-73.63122559,426.3162537,0,0,874,0,0,0,0,0,0,0,0,0,0,0,0,none,1708,0,579,1,0,1,1708,0,578,1,1
1709,11757.67969,13341.43164,-21.92468262,570.838623,0,0,875,1,0,0.02159632771,0,0,0,58.78275626,0,1,3455.412434,0,1,immobile,1708,1,400,2,0,0,1708,1,399,2,1
1711,11702.81152,13342.09375,76.73620605,578.1140137,28.05297449,1,876,0,0,0.004918558609,0,0,0,28.05297449,0,1,786.9693775,0,1,immobile,1711,1,401,2,0,0,1711,1,400,2,1
1712,11681.88477,13360.77637,151.4371948,574.8365479,0,0,877,1,0,0.004918558609,0,0,0,28.05297449,0,1,786.9693775,0,1,immobile,1711,1,401,2,0,0,1711,1,400,2,1
1712,12720.25781,8494.786133,-94.48461914,594.4880371,0,0,878,0,0,0,0,0,0,0,0,0,0,0,0,none,1712,0,402,1,0,0,1712,0,401,1,1
1714,11797.35742,13494.97461,-93.93164063,501.1521301,0,0,879,0,0,0,0,0,0,0,0,0,0,0,0,none,1714,0,403,1,0,0,1714,0,402,1,1
1715,12757.05566,8518.841797,-37.44921875,607.7507935,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,none,1715,0,404,1,0,0,1715,0,403,1,1
1717,11760.44727,13338.30273,58.52886963,513.0324097,93.19909475,1,881,0,0,0.05428794539,0,0,0,93.19909475,0,1,8686.071262,0,1,immobile,1717,1,405,2,0,0,1717,1,404,2,1
1718,11787.58008,13427.46484,46.93035889,478.9501953,0,0,882,1,0,0.05428794539,0,0,0,93.19909475,0,1,8686.071262,0,1,immobile,1717,1,405,2,0,0,1717,1,404,2,1
1725,11857.00195,13476.84766,654.4959717,915.9420776,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,none,1725,0,406,1,0,0,1725,0,405,1,1
1726,12652.3418,8784.573242,-291.8457031,608.7749023,0,0,884,0,0,0,0,0,0,0,0,0,0,0,0,none,1726,0,580,1,0,1,1726,0,579,1,1
1727,11757.24707,13428.92969,-104.3157959,435.2347107,22.43242322,1,885,0,0,0.01408876808,-0.0009807649698,3.604148991e-007,0.9997731082,34.40561413,6.069696118,3,1257.428706,385.6793119,3,immobile,1727,3,407,4,0,0,1727,3,406,4,1
1728,11777.73535,13419.79492,354.3424683,757.8461914,38.65852635,1,886,1,0,0.01408876808,-0.0009807649698,3.604148991e-007,0.9997731082,34.40561413,6.069696118,3,1257.428706,385.6793119,3,immobile,1727,3,407,4,0,0,1727,3,406,4,1
1728,12760.42773,8590.623047,-99.91650391,410.1924133,0,0,887,0,0,0,0,0,0,0,0,0,0,0,0,none,1728,0,581,1,0,1,1728,0,580,1,1
1729,11746.44629,13397.09082,124.2422485,594.1380615,42.12589281,1,888,2,0,0.01408876808,-0.0009807649698,3.604148991e-007,0.9997731082,34.40561413,6.069696118,3,1257.428706,385.6793119,3,immobile,1727,3,407,4,0,0,1727,3,406,4,1
1730,11730.87305,13357.94922,39.59289551,642.4093018,0,0,889,3,0,0.01408876808,-0.0009807649698,3.604148991e-007,0.9997731082,34.40561413,6.069696118,3,1257.428706,385.6793119,3,immobile,1727,3,407,4,0,0,1727,3,406,4,1
1732,11685.33301,13432.79785,14.39752197,553.5941772,68.55474652,1,890,0,0,0.02937345794,0,0,0,68.55474652,0,1,4699.75327,0,1,immobile,1732,1,408,2,0,0,1732,1,407,2,1
1733,11751.86328,13416.26074,31.63903809,535.7814331,0,0,891,1,0,0.02937345794,0,0,0,68.55474652,0,1,4699.75327,0,1,immobile,1732,1,408,2,0,0,1732,1,407,2,1
1735,11783.5459,13486.09375,-250.2436523,536.994751,90.48335002,1,892,0,0,0.05117022894,0,0,0,90.48335002,0,1,8187.23663,0,1,immobile,1735,1,409,2,0,0,1735,1,408,2,1
1736,11776.75977,13395.86523,-137.7794189,452.8344727,0,0,893,1,0,0.05117022894,0,0,0,90.48335002,0,1,8187.23663,0,1,immobile,1735,1,409,2,0,0,1735,1,408,2,1
1743,11880.80469,13423.51758,-93.17175293,456.2987061,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,none,1743,0,410,1,0,0,1743,0,409,1,1
1743,12096.67773,13838.94043,-773.2392578,1974.142456,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,none,1743,0,411,1,0,0,1743,0,410,1,1
1745,11757.68359,13376.75586,56.88574219,667.249939,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,none,1745,0,412,1,0,0,1745,0,411,1,1
1747,11749.44336,13383.2666,86.75579834,619.8686523,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,none,1747,0,413,1,0,0,1747,0,412,1,1
1749,11326.95801,11902.03516,725.28479,1150.358521,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,none,1749,0,414,1,0,0,1749,0,413,1,1
1749,11324.85449,11901.94727,733.6486816,1231.057251,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,none,1749,0,416,1,0,0,1749,0,415,1,1
1749,11766.44629,13383.74023,21.25274658,561.1019897,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,none,1749,0,415,1,0,0,1749,0,414,1,1
1750,12180.01855,12405.87891,-100.8994141,507.3369141,293.2302927,1,901,0,0,0.5374000286,0,0,0,293.2302927,0,1,85984.00458,0,1,diffusion,1750,1,417,2,0,0,1750,1,416,2,1
1751,12071.36816,12133.52051,206.6269531,885.6680298,0,0,902,1,0,0.5374000286,0,0,0,293.2302927,0,1,85984.00458,0,1,diffusion,1750,1,417,2,0,0,1750,1,416,2,1
